,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,ind,Group,Deck,Num,Side,Minor,Total_Expense,Expenditure
3569,Earth,0,55 Cancri e,41.0,0,312.0,89.0,44.0,0.0,252.0,Lynnee Vinston,train,1,F,794,P,0,697.0,1
3570,Earth,1,TRAPPIST-1e,15.0,0,0.0,0.0,0.0,0.0,0.0,Tracia Hahnstonsen,train,1,G,630,P,0,0.0,0
3571,Europa,0,TRAPPIST-1e,36.0,0,90.0,2050.0,0.0,15.0,1244.0,Gatrino Reshory,train,1,C,126,P,0,3399.0,1
3572,Earth,0,TRAPPIST-1e,24.0,0,4.0,314.0,0.0,0.0,428.0,Warry Jacostaney,train,1,F,795,P,0,746.0,1
3573,Earth,0,TRAPPIST-1e,27.0,0,0.0,253.0,0.0,79.0,421.0,Timmy Santry,train,1,G,631,P,0,753.0,1
3574,Europa,0,55 Cancri e,24.0,0,38.0,257.0,0.0,54.0,4184.0,Keidhma Unteckery,train,1,C,137,S,0,4533.0,1
3575,Europa,1,55 Cancri e,19.0,0,0.0,0.0,0.0,0.0,0.0,Astula Unteckery,train,2,C,137,S,0,0.0,0
3576,Europa,0,TRAPPIST-1e,25.0,0,0.0,6130.0,0.0,36.0,1.0,Achib Unteckery,train,3,C,137,S,0,6167.0,1
3577,Europa,1,55 Cancri e,39.0,0,0.0,0.0,0.0,0.0,0.0,Alchium Unteckery,train,4,C,137,S,0,0.0,0
3578,Europa,1,TRAPPIST-1e,15.0,0,0.0,0.0,0.0,0.0,0.0,Thallah Unteckery,train,5,C,137,S,0,0.0,0
3579,Europa,0,TRAPPIST-1e,31.0,0,0.0,1565.0,0.0,97.0,1678.0,Sabiark Unteckery,train,6,C,137,S,0,3340.0,1
3580,Europa,1,55 Cancri e,25.0,0,0.0,0.0,0.0,0.0,0.0,Azharga Chuble,train,7,C,137,S,0,0.0,0
3581,Europa,0,TRAPPIST-1e,57.0,0,205.0,4415.0,0.0,1589.0,305.0,Alino Namsheary,train,1,C,127,P,0,6514.0,1
3582,Mars,1,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,Tive Tepie,train,1,F,796,P,0,0.0,0
3583,Earth,0,PSO J318.5-22,18.0,0,16.0,6.0,735.0,0.0,0.0,Jeane Herreras,train,1,F,725,S,0,757.0,1
3584,Earth,1,TRAPPIST-1e,33.0,0,0.0,0.0,0.0,0.0,0.0,Racey Carsoning,train,1,G,632,P,0,0.0,0
3585,Earth,0,TRAPPIST-1e,23.0,0,339.0,754.0,7.0,0.0,0.0,Ward Alvasquez,train,1,F,726,S,0,1100.0,1
3586,Europa,1,55 Cancri e,34.0,0,0.0,0.0,0.0,0.0,0.0,Eltard Dreamspric,train,1,E,230,P,0,0.0,0
3587,Mars,1,55 Cancri e,38.0,0,0.0,0.0,0.0,0.0,0.0,Rohs Paie,train,1,F,729,S,0,0.0,0
3588,Mars,0,TRAPPIST-1e,21.0,0,2627.0,0.0,597.0,0.0,0.0,Blakes Ple,train,2,E,256,S,0,3224.0,1
3589,Mars,1,TRAPPIST-1e,31.0,0,0.0,0.0,0.0,0.0,0.0,Alasmon Meteet,train,3,E,256,S,0,0.0,0
3590,Mars,0,TRAPPIST-1e,13.0,0,974.0,0.0,1883.0,0.0,505.0,Herms Cako,train,4,D,124,S,0,3362.0,1
3591,Mars,0,TRAPPIST-1e,54.0,0,149.0,981.0,215.0,0.0,0.0,Cherry Paie,train,5,F,729,S,0,1345.0,1
3592,Mars,0,TRAPPIST-1e,13.0,0,1008.0,667.0,8.0,0.0,0.0,Bants Cako,train,6,F,729,S,0,1683.0,1
3593,Mars,0,TRAPPIST-1e,18.0,0,12.0,0.0,1105.0,658.0,16.0,Chex Ple,train,7,D,124,S,0,1791.0,1
3594,Europa,1,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,Ionium Dertering,train,1,D,125,S,0,0.0,0
3595,Earth,0,TRAPPIST-1e,43.0,0,0.0,0.0,7.0,0.0,963.0,Lis Hendrys,train,1,F,797,P,0,970.0,1
3596,Earth,0,TRAPPIST-1e,56.0,0,3.0,0.0,768.0,0.0,0.0,Tyle Guerson,train,1,F,798,P,0,771.0,1
3597,Earth,0,TRAPPIST-1e,63.0,0,1540.0,0.0,0.0,0.0,1.0,Brie Braymon,train,1,F,731,S,0,1541.0,1
3598,Earth,0,TRAPPIST-1e,9.0,0,0.0,0.0,0.0,0.0,0.0,Thell Braymon,train,2,G,630,S,1,0.0,0
3599,Earth,0,TRAPPIST-1e,9.0,0,0.0,0.0,0.0,0.0,0.0,Joanry Braymon,train,3,G,630,S,1,0.0,0
3600,Earth,0,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,Harrie Braymon,train,4,G,630,S,1,0.0,0
3601,Earth,0,55 Cancri e,16.0,0,0.0,0.0,623.0,40.0,209.0,Darry Braymon,train,5,F,731,S,0,872.0,1
3602,Earth,1,TRAPPIST-1e,42.0,0,0.0,0.0,0.0,0.0,0.0,Line Braymon,train,6,G,630,S,0,0.0,0
3603,Earth,1,TRAPPIST-1e,9.0,0,0.0,0.0,0.0,0.0,0.0,Hene Braymon,train,7,G,630,S,1,0.0,0
3604,Europa,1,55 Cancri e,22.0,0,0.0,0.0,0.0,0.0,0.0,Izarino Gemoserad,train,1,B,148,S,0,0.0,0
3605,Europa,1,55 Cancri e,47.0,0,0.0,0.0,0.0,0.0,0.0,Megrezn Flourbent,train,1,B,149,S,0,0.0,0
3606,Mars,1,TRAPPIST-1e,30.0,0,0.0,0.0,0.0,0.0,0.0,Cupers Quart,train,1,F,799,P,0,0.0,0
3607,Earth,0,TRAPPIST-1e,29.0,0,2478.0,0.0,31.0,4.0,11.0,Violey Pearsalason,train,1,F,800,P,0,2524.0,1
3608,Earth,0,TRAPPIST-1e,18.0,0,86.0,218.0,0.0,0.0,479.0,Clindy Lambleyoun,train,1,G,631,S,0,783.0,1
3609,Earth,0,TRAPPIST-1e,22.0,0,158.0,1556.0,1189.0,845.0,96.0,Frandy Lambleyoun,train,2,E,258,S,0,3844.0,1
3610,Earth,0,TRAPPIST-1e,19.0,0,0.0,0.0,3.0,785.0,0.0,Teremy Garzaley,train,1,E,232,P,0,788.0,1
3611,Mars,0,55 Cancri e,31.0,0,796.0,0.0,70.0,595.0,0.0,Spies Nache,train,1,F,801,P,0,1461.0,1
3612,Europa,1,55 Cancri e,17.0,0,0.0,0.0,0.0,0.0,0.0,Mergas Unreezy,train,1,B,150,S,0,0.0,0
3613,Europa,0,TRAPPIST-1e,38.0,0,0.0,3060.0,0.0,4.0,2325.0,Mesarga Unreezy,train,2,B,150,S,0,5389.0,1
3614,Europa,1,55 Cancri e,13.0,0,0.0,0.0,0.0,0.0,0.0,Dira Unreezy,train,3,B,150,S,0,0.0,0
3615,Earth,1,PSO J318.5-22,36.0,0,0.0,0.0,0.0,0.0,0.0,Nicey Moreman,train,1,G,633,P,0,0.0,0
3616,Earth,0,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,Alasmon Meteet,train,1,G,633,S,1,0.0,0
3617,Earth,1,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,Dorie Weissey,train,1,G,634,S,0,0.0,0
3618,Earth,0,PSO J318.5-22,18.0,0,0.0,525.0,0.0,0.0,84.0,Stald Vinozarks,train,1,F,735,S,0,609.0,1
3619,Mars,1,TRAPPIST-1e,36.0,0,0.0,0.0,0.0,0.0,0.0,Wolous Anpie,train,1,E,233,P,0,0.0,0
3620,Mars,0,TRAPPIST-1e,27.0,0,847.0,0.0,4.0,0.0,1.0,Swal Anpie,train,2,E,233,P,0,852.0,1
3621,Mars,0,TRAPPIST-1e,5.0,0,0.0,0.0,0.0,0.0,0.0,Cranch Anpie,train,3,E,233,P,1,0.0,0
3622,Earth,0,55 Cancri e,18.0,0,0.0,4387.0,0.0,2241.0,0.0,Ainoxa Preeldy,train,1,C,140,S,0,6628.0,1
3623,Earth,1,TRAPPIST-1e,25.0,0,0.0,0.0,0.0,0.0,0.0,Elson Peckers,train,1,G,635,P,0,0.0,0
3624,Earth,1,TRAPPIST-1e,14.0,0,0.0,0.0,0.0,0.0,0.0,Moniey Vinston,train,1,G,636,S,0,0.0,0
3625,Europa,1,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,0.0,Kaffias Ingwhed,train,1,E,234,P,0,0.0,0
3626,Earth,0,55 Cancri e,2.0,0,0.0,0.0,0.0,0.0,0.0,Glendy Doughan,train,1,G,636,P,1,0.0,0
3627,Earth,1,TRAPPIST-1e,1.0,0,0.0,0.0,0.0,0.0,0.0,Anton Booness,train,2,G,636,P,1,0.0,0
3628,Earth,1,55 Cancri e,7.0,0,0.0,0.0,0.0,0.0,0.0,Alasmon Meteet,train,3,G,636,P,1,0.0,0
3629,Earth,0,PSO J318.5-22,6.0,0,0.0,0.0,0.0,0.0,0.0,Deanne Emenez,train,4,G,636,P,1,0.0,0
3630,Earth,0,TRAPPIST-1e,56.0,0,967.0,0.0,0.0,3.0,0.0,Tricky Doughan,train,5,F,804,P,0,970.0,1
3631,Earth,1,55 Cancri e,4.0,0,0.0,0.0,0.0,0.0,0.0,Iandy Doughan,train,6,G,636,P,1,0.0,0
3632,Earth,0,TRAPPIST-1e,65.0,0,0.0,0.0,0.0,0.0,909.0,Joanie Charpelaney,train,1,G,637,S,0,909.0,1
3633,Earth,1,TRAPPIST-1e,36.0,0,0.0,0.0,0.0,0.0,0.0,Scotty Richan,train,1,G,639,S,0,0.0,0
3634,Europa,1,TRAPPIST-1e,25.0,0,0.0,0.0,0.0,0.0,0.0,Alcorix Scoudelle,train,1,C,141,S,0,0.0,0
3635,Earth,0,TRAPPIST-1e,41.0,0,6.0,1.0,11.0,1046.0,0.0,Billa Petermandez,train,1,F,736,S,0,1064.0,1
3636,Earth,0,TRAPPIST-1e,20.0,0,9.0,0.0,1462.0,94.0,54.0,France Pentss,train,2,E,260,S,0,1619.0,1
3637,Earth,1,PSO J318.5-22,18.0,0,0.0,0.0,0.0,0.0,0.0,Alasmon Meteet,train,3,G,640,S,0,0.0,0
3638,Earth,0,TRAPPIST-1e,15.0,0,309.0,28.0,496.0,20.0,49.0,Carona Cartiz,train,1,F,737,S,0,902.0,1
3639,Earth,0,TRAPPIST-1e,23.0,0,0.0,93.0,1.0,0.0,542.0,Catha Waterson,train,1,F,738,S,0,636.0,1
3640,Earth,0,PSO J318.5-22,29.0,0,0.0,2.0,553.0,44.0,0.0,Ermank Waterson,train,2,F,738,S,0,599.0,1
3641,Earth,1,TRAPPIST-1e,33.0,0,0.0,0.0,0.0,0.0,0.0,Leondy Mayods,train,1,G,641,S,0,0.0,0
3642,Europa,0,TRAPPIST-1e,14.0,0,2.0,881.0,0.0,578.0,214.0,Cellus Ciplanke,train,1,D,128,S,0,1675.0,1
3643,Europa,1,55 Cancri e,55.0,0,0.0,0.0,0.0,0.0,0.0,Alhenah Ciplanke,train,2,D,128,S,0,0.0,0
3644,Europa,0,TRAPPIST-1e,30.0,0,0.0,690.0,0.0,49.0,2264.0,Shabih Esseal,train,1,B,124,P,0,3003.0,1
3645,Earth,0,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,65.0,480.0,Vina Blace,train,1,F,806,P,0,545.0,1
3646,Earth,0,TRAPPIST-1e,26.0,0,35.0,42.0,711.0,0.0,0.0,Felice Kramosley,train,1,E,262,S,0,788.0,1
3647,Earth,1,PSO J318.5-22,33.0,0,0.0,0.0,0.0,0.0,0.0,Melica Bardsey,train,1,G,641,P,0,0.0,0
3648,Earth,0,TRAPPIST-1e,18.0,0,95.0,0.0,0.0,13.0,622.0,Jenne Cofferson,train,1,F,808,P,0,730.0,1
3649,Earth,1,TRAPPIST-1e,9.0,0,0.0,0.0,0.0,0.0,0.0,Isaacy Cofferson,train,2,G,642,P,1,0.0,0
3650,Earth,1,55 Cancri e,0.0,0,0.0,0.0,0.0,0.0,0.0,Kaye Cofferson,train,3,G,642,P,1,0.0,0
3651,Earth,0,55 Cancri e,19.0,0,0.0,47.0,0.0,263.0,384.0,Nance Reenon,train,1,E,263,S,0,694.0,1
3652,Earth,0,TRAPPIST-1e,18.0,0,716.0,0.0,0.0,0.0,0.0,Wine Fowlesterez,train,1,F,810,P,0,716.0,1
3653,Europa,0,55 Cancri e,38.0,0,55.0,1258.0,0.0,650.0,10786.0,Skyrmak Tionstious,train,1,C,142,S,0,12749.0,1
3654,Europa,0,55 Cancri e,42.0,0,0.0,1249.0,0.0,1313.0,1148.0,Alar Tionstious,train,2,C,142,S,0,3710.0,1
3655,Europa,0,TRAPPIST-1e,28.0,0,3.0,1300.0,0.0,1250.0,1148.0,Anchird Witeronfus,train,1,E,264,S,0,3701.0,1
3656,Europa,1,55 Cancri e,37.0,0,0.0,0.0,0.0,0.0,0.0,Alrak Witeronfus,train,2,E,264,S,0,0.0,0
3657,Earth,0,55 Cancri e,29.0,0,0.0,0.0,0.0,1819.0,1.0,Dell Mcguirez,train,1,F,740,S,0,1820.0,1
3658,Earth,0,55 Cancri e,42.0,0,0.0,218.0,0.0,481.0,2.0,Denis Sandry,train,1,F,811,P,0,701.0,1
3659,Mars,0,TRAPPIST-1e,18.0,0,659.0,0.0,2316.0,0.0,23.0,Cint Vlate,train,1,E,265,S,0,2998.0,1
3660,Mars,0,55 Cancri e,34.0,0,2.0,0.0,805.0,29.0,0.0,Fal Vlate,train,2,D,129,S,0,836.0,1
3661,Earth,1,55 Cancri e,34.0,0,0.0,0.0,0.0,0.0,0.0,Gileen Coleyanglas,train,1,G,642,S,0,0.0,0
3662,Earth,1,PSO J318.5-22,18.0,0,0.0,0.0,0.0,0.0,0.0,Walla Mccarveymon,train,1,G,643,S,0,0.0,0
3663,Earth,0,TRAPPIST-1e,24.0,0,3537.0,0.0,0.0,0.0,0.0,Carley Sancasey,train,1,G,644,S,0,3537.0,1
3664,Earth,0,TRAPPIST-1e,24.0,0,45.0,588.0,5.0,7.0,0.0,Vanie Rossey,train,1,F,742,S,0,645.0,1
3665,Mars,1,TRAPPIST-1e,56.0,0,0.0,0.0,0.0,0.0,0.0,Alasmon Meteet,train,1,F,743,S,0,0.0,0
3666,Mars,1,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0,Dies Flité,train,2,F,743,S,1,0.0,0
3667,Mars,1,TRAPPIST-1e,12.0,0,0.0,0.0,0.0,0.0,0.0,Gut Flité,train,3,F,743,S,0,0.0,0
3668,Earth,0,TRAPPIST-1e,37.0,0,772.0,0.0,840.0,1.0,5.0,Eriana Alberts,train,1,E,237,P,0,1618.0,1
3669,Mars,0,TRAPPIST-1e,60.0,1,2739.0,0.0,0.0,0.0,0.0,Trisp Apie,train,1,D,132,P,0,2739.0,1
3670,Earth,1,TRAPPIST-1e,55.0,0,0.0,0.0,0.0,0.0,0.0,Adanne Mejiaddox,train,1,G,643,P,0,0.0,0
3671,Earth,1,PSO J318.5-22,20.0,0,0.0,0.0,0.0,0.0,0.0,Floyde Grahangory,train,1,G,645,S,0,0.0,0
3672,Mars,0,TRAPPIST-1e,28.0,0,629.0,0.0,659.0,607.0,0.0,Crin Stike,train,1,F,745,S,0,1895.0,1
3673,Earth,1,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0,Ivanne Lambles,train,1,G,644,P,0,0.0,0
3674,Mars,0,TRAPPIST-1e,37.0,0,14.0,0.0,91.0,1203.0,0.0,Lles Parta,train,1,F,812,P,0,1308.0,1
3675,Earth,0,TRAPPIST-1e,18.0,0,325.0,0.0,477.0,50.0,5.0,Erick Castron,train,1,F,814,P,0,857.0,1
3676,Earth,0,TRAPPIST-1e,14.0,0,781.0,0.0,1.0,4.0,1.0,Denis Burraymons,train,1,E,238,P,0,787.0,1
3677,Europa,0,TRAPPIST-1e,29.0,0,3478.0,11153.0,15.0,203.0,15.0,Mirara Steary,train,1,C,143,S,0,14864.0,1
3678,Earth,0,TRAPPIST-1e,51.0,0,0.0,0.0,0.0,544.0,12.0,Earlie Rodricker,train,1,F,746,S,0,556.0,1
3679,Earth,1,TRAPPIST-1e,45.0,0,0.0,0.0,0.0,0.0,0.0,Arlen Blacks,train,1,G,647,S,0,0.0,0
3680,Earth,1,TRAPPIST-1e,45.0,0,0.0,0.0,0.0,0.0,0.0,Morrie Gamberson,train,1,G,648,S,0,0.0,0
3681,Mars,0,TRAPPIST-1e,41.0,0,1144.0,12.0,14.0,22.0,0.0,Bun Sau,train,1,F,747,S,0,1192.0,1
3682,Earth,0,TRAPPIST-1e,21.0,0,0.0,80.0,255.0,0.0,5190.0,Leahy Sullones,train,1,G,646,P,0,5525.0,1
3683,Earth,0,TRAPPIST-1e,28.0,0,653.0,0.0,0.0,0.0,20.0,Elanie Sullones,train,2,F,817,P,0,673.0,1
3684,Earth,1,55 Cancri e,0.0,0,0.0,0.0,0.0,0.0,0.0,Maya Sullones,train,3,G,646,P,1,0.0,0
3685,Earth,0,TRAPPIST-1e,46.0,0,0.0,0.0,0.0,0.0,880.0,Shanie Herreras,train,1,F,748,S,0,880.0,1
3686,Mars,1,TRAPPIST-1e,41.0,0,0.0,0.0,0.0,0.0,0.0,Wheals Peake,train,1,F,749,S,0,0.0,0
3687,Earth,0,55 Cancri e,13.0,0,0.0,0.0,0.0,0.0,0.0,Hughy Guerson,train,1,G,647,P,0,0.0,0
3688,Earth,0,PSO J318.5-22,55.0,0,0.0,1203.0,0.0,0.0,446.0,Brance Guerson,train,2,E,239,P,0,1649.0,1
3689,Earth,0,PSO J318.5-22,20.0,0,0.0,0.0,0.0,0.0,0.0,Cassa Bradlerson,train,1,G,648,P,0,0.0,0
3690,Earth,1,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,Estina Chanan,train,1,G,650,S,0,0.0,0
3691,Earth,0,TRAPPIST-1e,49.0,0,324.0,275.0,0.0,0.0,0.0,Lillia Kerristicey,train,1,F,818,P,0,599.0,1
3692,Earth,0,TRAPPIST-1e,27.0,0,0.0,0.0,1020.0,0.0,0.0,Fanna Kerristicey,train,2,G,649,P,0,1020.0,1
3693,Earth,0,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,Adriet Kerristicey,train,3,G,649,P,1,0.0,0
3694,Mars,0,TRAPPIST-1e,22.0,0,886.0,55.0,0.0,0.0,0.0,Ray Seen,train,1,F,819,P,0,941.0,1
3695,Earth,1,TRAPPIST-1e,17.0,0,0.0,0.0,0.0,0.0,0.0,Louisa Briggins,train,1,G,650,P,0,0.0,0
3696,Mars,0,TRAPPIST-1e,23.0,0,355.0,0.0,764.0,0.0,0.0,Cowl Blake,train,1,F,751,S,0,1119.0,1
3697,Earth,0,TRAPPIST-1e,44.0,0,39.0,821.0,0.0,7.0,41.0,Joanry Brighttt,train,1,G,651,P,0,908.0,1
3698,Europa,1,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,0.0,0.0,Astorux Reedectied,train,1,E,240,P,0,0.0,0
3699,Earth,0,TRAPPIST-1e,19.0,0,0.0,0.0,5.0,756.0,0.0,Karia Davens,train,1,F,752,S,0,761.0,1
3700,Earth,1,TRAPPIST-1e,3.0,0,0.0,0.0,0.0,0.0,0.0,Janee Davens,train,2,G,652,S,1,0.0,0
3701,Europa,0,TRAPPIST-1e,29.0,0,0.0,7164.0,0.0,58.0,1.0,Thab Patoetic,train,1,F,0,S,0,7223.0,1
3702,Earth,0,TRAPPIST-1e,19.0,0,46.0,0.0,675.0,0.0,0.0,Tyrony Quinnedy,train,1,E,241,P,0,721.0,1
3703,Earth,1,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,0.0,0.0,Hencey Garrincent,train,1,G,653,P,0,0.0,0
3704,Earth,0,PSO J318.5-22,33.0,0,400.0,270.0,33.0,0.0,0.0,Pamont Carvis,train,1,F,0,S,0,703.0,1
3705,Earth,1,PSO J318.5-22,18.0,0,0.0,0.0,0.0,0.0,0.0,Regory Wilsoney,train,1,G,654,S,0,0.0,0
3706,Earth,0,TRAPPIST-1e,50.0,0,667.0,0.0,0.0,11.0,170.0,Leneva Hahnstoneal,train,1,G,654,P,0,848.0,1
3707,Mars,0,TRAPPIST-1e,54.0,0,1217.0,0.0,1.0,4.0,0.0,Poot Pine,train,1,F,755,S,0,1222.0,1
3708,Mars,0,TRAPPIST-1e,43.0,0,1448.0,0.0,150.0,0.0,0.0,Crowls Pine,train,2,F,755,S,0,1598.0,1
3709,Earth,0,TRAPPIST-1e,17.0,0,103.0,2183.0,0.0,16.0,0.0,Irmark Briggston,train,1,F,822,P,0,2302.0,1
3710,Mars,0,TRAPPIST-1e,26.0,0,1632.0,0.0,80.0,7.0,0.0,Beal Soun,train,1,D,134,P,0,1719.0,1
3711,Earth,0,TRAPPIST-1e,44.0,0,1258.0,3.0,0.0,1.0,0.0,Elle Joycerton,train,1,F,823,P,0,1262.0,1
3712,Earth,0,PSO J318.5-22,51.0,0,0.0,0.0,10.0,1098.0,0.0,Sta Barrelliver,train,1,F,756,S,0,1108.0,1
3713,Europa,1,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,0.0,0.0,Challa Unretereng,train,1,B,152,S,0,0.0,0
3714,Earth,0,TRAPPIST-1e,4.0,0,0.0,0.0,0.0,0.0,0.0,Ale Casonston,train,1,G,655,P,1,0.0,0
3715,Earth,0,PSO J318.5-22,40.0,0,0.0,0.0,310.0,1.0,421.0,Charly Casonston,train,2,F,825,P,0,732.0,1
3716,Earth,0,55 Cancri e,27.0,0,0.0,0.0,2.0,0.0,808.0,Colle Casonston,train,3,G,655,P,0,810.0,1
3717,Earth,0,TRAPPIST-1e,8.0,0,0.0,0.0,0.0,0.0,0.0,Evey Casonston,train,4,G,655,P,1,0.0,0
3718,Earth,0,TRAPPIST-1e,3.0,0,0.0,0.0,0.0,0.0,0.0,Ericky Casonston,train,5,G,655,P,1,0.0,0
3719,Earth,0,55 Cancri e,11.0,0,0.0,0.0,0.0,0.0,0.0,Karah Casonston,train,6,G,655,P,0,0.0,0
3720,Earth,0,PSO J318.5-22,24.0,0,16.0,0.0,1136.0,0.0,40.0,Willy Meyersones,train,1,F,826,P,0,1192.0,1
3721,Earth,0,55 Cancri e,25.0,0,0.0,83.0,0.0,439.0,0.0,Aliedy Yanton,train,1,G,657,S,0,522.0,1
3722,Europa,0,55 Cancri e,28.0,0,89.0,4826.0,0.0,2.0,1598.0,Batan Iniouser,train,1,C,129,P,0,6515.0,1
3723,Earth,0,TRAPPIST-1e,25.0,0,0.0,1017.0,0.0,0.0,0.0,Genee Hayerson,train,1,G,656,P,0,1017.0,1
3724,Earth,1,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0,Hanry Burraymons,train,1,G,658,S,0,0.0,0
3725,Earth,0,TRAPPIST-1e,25.0,0,20.0,0.0,424.0,0.0,359.0,Vivia Burraymons,train,2,F,757,S,0,803.0,1
3726,Earth,1,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,Samie Burraymons,train,3,G,658,S,1,0.0,0
3727,Earth,0,TRAPPIST-1e,58.0,0,0.0,0.0,970.0,0.0,0.0,Terina Lowelliott,train,1,F,758,S,0,970.0,1
3728,Earth,1,TRAPPIST-1e,3.0,0,0.0,0.0,0.0,0.0,0.0,Loresa Lowelliott,train,2,G,659,S,1,0.0,0
3729,Earth,1,PSO J318.5-22,4.0,0,0.0,0.0,0.0,0.0,0.0,Leahy Lowelliott,train,3,G,659,S,1,0.0,0
3730,Earth,1,55 Cancri e,2.0,0,0.0,0.0,0.0,0.0,0.0,Carley Lowelliott,train,4,G,659,S,1,0.0,0
3731,Earth,0,TRAPPIST-1e,34.0,0,0.0,847.0,14.0,0.0,0.0,Brancy Lowelliott,train,5,F,758,S,0,861.0,1
3732,Earth,0,55 Cancri e,5.0,0,0.0,0.0,0.0,0.0,0.0,Garry Warrishales,train,6,G,659,S,1,0.0,0
3733,Earth,0,TRAPPIST-1e,3.0,0,0.0,0.0,0.0,0.0,0.0,Everly Lowelliott,train,7,G,659,S,1,0.0,0
3734,Mars,1,TRAPPIST-1e,46.0,0,0.0,0.0,0.0,0.0,0.0,Trohs Must,train,1,E,242,P,0,0.0,0
3735,Earth,0,TRAPPIST-1e,22.0,0,1417.0,0.0,0.0,0.0,0.0,Alasmon Meteet,train,1,F,827,P,0,1417.0,1
3736,Earth,0,TRAPPIST-1e,8.0,0,0.0,0.0,0.0,0.0,0.0,Jonaye Castannison,train,1,G,657,P,1,0.0,0
3737,Earth,0,TRAPPIST-1e,17.0,0,3.0,83.0,927.0,0.0,1.0,Aarone Castannison,train,2,G,657,P,0,1014.0,1
3738,Earth,0,TRAPPIST-1e,4.0,0,0.0,0.0,0.0,0.0,0.0,Cliney Castannison,train,3,G,657,P,1,0.0,0
3739,Earth,1,TRAPPIST-1e,12.0,0,0.0,0.0,0.0,0.0,0.0,Dia Spentley,train,4,F,0,S,0,0.0,0
3740,Earth,1,PSO J318.5-22,40.0,0,0.0,0.0,0.0,0.0,0.0,Lorian River,train,5,G,657,P,0,0.0,0
3741,Earth,0,PSO J318.5-22,16.0,0,4.0,0.0,2278.0,2.0,0.0,Son River,train,6,F,829,P,0,2284.0,1
3742,Earth,1,TRAPPIST-1e,41.0,0,0.0,0.0,0.0,0.0,0.0,Bobina Castannison,train,7,G,657,P,0,0.0,0
3743,Earth,1,TRAPPIST-1e,8.0,0,0.0,0.0,0.0,0.0,0.0,Alasmon Meteet,train,8,G,657,P,1,0.0,0
3744,Earth,1,55 Cancri e,14.0,0,0.0,0.0,0.0,0.0,0.0,Hilly Wolfaddox,train,1,G,660,S,0,0.0,0
3745,Earth,1,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0,Becca Wolfaddox,train,2,G,660,S,1,0.0,0
3746,Earth,0,PSO J318.5-22,59.0,0,400.0,0.0,126.0,0.0,158.0,Vick Wolfaddox,train,3,F,759,S,0,684.0,1
3747,Earth,0,TRAPPIST-1e,45.0,0,1796.0,0.0,4.0,0.0,5.0,Kariel Wolfaddox,train,4,G,660,S,0,1805.0,1
3748,Earth,0,55 Cancri e,52.0,0,0.0,704.0,0.0,0.0,0.0,Evaned Wolfaddox,train,5,F,759,S,0,704.0,1
3749,Mars,1,TRAPPIST-1e,33.0,0,0.0,0.0,0.0,0.0,0.0,Anamse Cha,train,1,F,760,S,0,0.0,0
3750,Earth,0,55 Cancri e,51.0,0,8.0,0.0,206.0,1247.0,14.0,Luisy Belley,train,1,F,0,S,0,1475.0,1
3751,Earth,1,TRAPPIST-1e,38.0,0,0.0,0.0,0.0,0.0,0.0,Florey Sweeton,train,1,G,658,P,0,0.0,0
3752,Mars,0,TRAPPIST-1e,14.0,0,460.0,0.0,0.0,315.0,172.0,Coos Emead,train,1,E,243,P,0,947.0,1
3753,Europa,0,TRAPPIST-1e,42.0,0,0.0,456.0,1.0,1193.0,3039.0,Hekabih Metful,train,1,B,125,P,0,4689.0,1
3754,Europa,0,55 Cancri e,28.0,0,0.0,3238.0,0.0,750.0,2368.0,Alasmon Meteet,train,2,B,125,P,0,6356.0,1
3755,Earth,0,55 Cancri e,34.0,0,309.0,542.0,0.0,0.0,55.0,Dorene Mclainez,train,1,E,268,S,0,906.0,1
3756,Mars,0,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,Frouse Mele,train,1,E,269,S,0,0.0,0
3757,Mars,1,TRAPPIST-1e,30.0,0,0.0,0.0,0.0,0.0,0.0,Tibers Mele,train,2,F,761,S,0,0.0,0
3758,Mars,1,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,Chrice Mele,train,3,F,761,S,0,0.0,0
